movie_id,description,language,released,rating,writer,director,cast,genre,name
"tt0485965","","[ ""Bengali"" ]","1996",8.4,"[ ""Selina Hossain"" ]","[ ""Akhtaruzzaman"" ]","[ ""Alamgir"", ""Bobita"", ""Khaled Khan"", ""Rawshan Zamil"" ]","[ ""Drama"" ]","Poka Makorer Ghar Bosoti"
"tt0153476","Pranbir goes to war and finds his double,named Rateswar, who eventually dies in combat. Pranbir goes to Rateswar's house to tell his family about his death but the family mistakes Pranbir for Rateswar.","[ ""Bengali"" ]","NA",8.4,"[]","[ ""Agradoot"" ]","[ ""Sabitri Chatterjee"", ""Supriya Choudhury"", ""Asha Devi"", ""Nibhanani Devi"", ""Uttam Kumar"", ""Pahadi Sanyal"" ]","[]","Uttarayan"
"tt5037436","","[ ""Bengali"" ]","1985",8.4,"[]","[ ""Alamgir Kabir"" ]","[ ""Bulbul Ahmed"", ""Sumita Chowdhury"", ""Suborna Pokhrel"", ""Shaukat Akbar"", ""Jahanara Bhuiyan"", ""Amol Bose"", ""Arup Ratan Chowdhury"", ""Sumita Devi"", ""Dildar"", ""Zahirul Haque"", ""Julia"", ""Kajori"", ""Rina Khan"", ""Ashish Kumar Loho"", ""Keramat Mawla"" ]","[ ""Drama"" ]","Mohanayok"
"tt0232168","","[ ""Bengali"" ]","1979-12-28",8.4,"[ ""Rabindranath Tagore"" ]","[ ""Ajoy Kar"" ]","[ ""Kali Bannerjee"", ""Soumitra Chatterjee"", ""Utpal Dutt"", ""Rabi Ghosh"", ""Sumitra Mukherjee"", ""Aparna Sen"" ]","[]","Naukadubi"
"tt0313447","Rajmohan remains in Pakistan at the time of partition and sells Maqbool a giant bed, which upsets the local Muslims.","[ ""Bengali"" ]","1975",8.4,"[]","[ ""Rajen Tarafder"" ]","[ ""Utpal Dutt"", ""Sandhya Roy"", ""Anwar Hossain"", ""Fariyad Ahmed"", ""Farid Ali"", ""Beduin Choudhury"", ""Amal Dey"", ""Obyedul Haque"", ""Haralal Ray"", ""Dilip Som"" ]","[ ""Drama"" ]","Palanka"
"tt4197544","","[ ""Bengali"" ]","2000",8.4,"[]","[ ""Tushar Majumdar"" ]","[ ""Prasenjit Chatterjee"", ""Rituparna Sengupta"", ""Abhishek Chatterjee"", ""Biplab Chatterjee"", ""Chinmoy Roy"", ""Subhendu Chatterjee"", ""Gita Dey"", ""Soma Dey"", ""Haradhan Bannerjee"", ""Pallavi Chatterjee"" ]","[ ""Drama"", ""Musical"" ]","Madhur Milan"
"tt0156395","","[ ""Bengali"" ]","NA",8.4,"[ ""Jyotirmoy Roy"" ]","[ ""Chitta Bose"" ]","[ ""Rishi Banerjee"", ""Bhanu Bannerjee"", ""Santi Bhattacharya"", ""Chhabi Biswas"", ""Jiben Bose"", ""Tulsi Chakraborty"", ""Ajit Chatterjee"", ""Arundhati Devi"", ""Asha Devi"", ""Nabadwip Halder"", ""Krishna"", ""Preeti Majumdar"", ""Maya Mukherjee"", ""Suprava Mukherjee"", ""Shubhen Mukhopadhyay"" ]","[]","Chheley Kaar"
"tt0216141","Utpal Dutt's mother arrives from the village and sets her own set archaic rules.","[ ""Bengali"" ]","1984-08-17",8.4,"[]","[ ""Dinen Gupta"" ]","[ ""Chhaya Devi"", ""Utpal Dutt"", ""Rabi Ghosh"", ""Anup Kumar"", ""Ramaprasad Banik"", ""Shekhar Chatterjee"", ""Gita Dey"", ""Alpana Goswami"", ""Kajal Gupta"", ""Sumitra Mukherjee"", ""Rajeshwari Raychowdhury"" ]","[]","Rashifal"
"tt5245160","","[ ""Bengali"" ]","1987",8.4,"[ ""Bulbul Ahmed"", ""Momtajuddin Ahmed"" ]","[ ""Bulbul Ahmed"" ]","[ ""Shabana"", ""Bulbul Ahmed"", ""Inam Ahmed"", ""Oindrila Ahmed"", ""Anis"", ""Amol Bose"", ""Ariful Haque"", ""Anwar Hossain"", ""Syed Hasan Imam"", ""Jambu"", ""Shamsuddin Kayes"", ""Abul Khair"", ""Keramat Mawla"", ""Mithun"", ""Prabir Mitra"" ]","[ ""Drama"", ""Romance"" ]","Rajlokkhi Srikanto"
"tt0324210","","[ ""Bengali"" ]","1969-03-21",8.4,"[]","[ ""Barin Saha"" ]","[ ""Priyam Hazarika"", ""Gyanesh Mukherjee"" ]","[ ""Drama"" ]","Tero Nadir Parey"
"tt0214831","","[ ""Bengali"" ]","1970-05-15",8.300000000000001,"[ ""Salil Dutta"", ""Biswanath Roy"" ]","[ ""Salil Dutta"" ]","[ ""Uttam Kumar"", ""Sabitri Chatterjee"", ""Aparna Sen"", ""Md. Abbas"", ""Dipen Banerjee"", ""Jyotsna Banerjee"", ""Ranajit Basu"", ""Mihir Bhattacharya"", ""Panchanan Bhattacharya"", ""Shankar Bhattacharya"", ""Jyotsna Biswas"", ""Amulya Bose"", ""Biren Chatterjee"", ""Dilip Roy Chowdhury"", ""Subal Das"" ]","[ ""Drama"" ]","Kalankita Nayak"
"tt0378450","","[ ""Bengali"" ]","1970-10-23",8.4,"[ ""Bibhutibhushan Bandyopadhyay"", ""Arabinda Mukhopadhyay"" ]","[ ""Arabinda Mukhopadhyay"" ]","[ ""Gangapada Basu"", ""Premangshu Bose"", ""Nripati Chatterjee"", ""Sabitri Chatterjee"", ""Asha Devi"", ""Rajlakshmi Devi"", ""Gita Dey"", ""Anup Kumar"", ""Uttam Kumar"", ""Jahar Roy"" ]","[ ""Drama"" ]","Nishi Padma"
"tt1458916","A child princess gets a harmonium from her father. Through fate and manager she is orphan, then widow and penniless. The harmonium, sold, changed hand and bringing ill-luck wherever it went. Will they ever meet? Under what circumstances?","[ ""Bengali"" ]","1976-06-04",8.300000000000001,"[ ""Tapan Sinha"" ]","[ ""Tapan Sinha"" ]","[ ""Arundhati Devi"", ""Asitbaran"", ""Anil Chatterjee"", ""Kali Bannerjee"", ""Sonali Gupta"", ""Kumar Roy"", ""Santosh Dutta"", ""Kajal Gupta"", ""Arati Bhattacharya"", ""Samit Bhanja"", ""Swarup Dutt"", ""Chhaya Devi"", ""Kamal Mitra"", ""Shiuli Mukherjee"", ""Bhishma Guhathakurta"" ]","[ ""Family"" ]","Harmonium"
"tt0216025","","[ ""Bengali"" ]","1994-02-12",8.300000000000001,"[]","[ ""Dinen Gupta"" ]","[ ""Prasenjit Chatterjee"", ""Debashree Roy"", ""Dilip Roy"", ""Anup Kumar"", ""Kajal Gupta"", ""Sumitra Mukherjee"", ""Meghnad Bhattacharya"", ""Debraj Ray"", ""Bimalendu Bhattacharya"", ""Swarnali Banerjee"", ""Digbijoy Basu"" ]","[]","Nati Binodini"
"tt0092956","","[ ""Bengali"" ]","1988-09-12",8.300000000000001,"[ ""Buddhadev Basu"", ""Raja Mitra"" ]","[ ""Raja Mitra"" ]","[ ""Munna Chakrabarty"", ""Biplab Chatterjee"", ""Soumitra Chatterjee"", ""Avory Dutta"", ""Bankim Ghosh"", ""Gyanesh Mukherjee"", ""Madhabi Mukherjee"", ""Sunil Mukherjee"" ]","[]","Ekti Jiban"
"tt0232563","","[ ""Bengali"" ]","NA",8.300000000000001,"[ ""Nripendrakrishna Chatterjee"", ""Nripendrakrishna Chatterjee"" ]","[ ""Ajoy Kar"" ]","[ ""Gouri Banerjee"", ""Panchanan Bhattacharya"", ""Ira Chakraborty"", ""Madhuri Chakraborty"", ""Soumitra Chatterjee"", ""Subrata Chatterjee"", ""Asha Devi"", ""Chhaya Devi"", ""Molina Devi"", ""Amit Dey"", ""Gita Dey"", ""Sushama Ghosal"", ""Tapati Ghosh"", ""Prashanta Kumar"", ""Tarun Kumar"" ]","[ ""Romance"" ]","Saat Pake Bandha"
"tt0237260","","[ ""Bengali"" ]","1979-06-29",8.4,"[ ""Tarashankar Banerjee"", ""Arnab Majumdar"" ]","[ ""Tarun Majumdar"" ]","[ ""Laxmi Adhikari"", ""Shukla Bandyopadhyay"", ""Swapna Bandyopadhyay"", ""Chitra Banerjee"", ""Ajitesh Bannerjee"", ""Dilip Bannerjee"", ""Haradhan Basu"", ""Khokan Basu"", ""Samit Bhanja"", ""Shambhunath Bhattacharya"", ""Shashanka Bhattacharya"", ""Nimu Bhowmick"", ""Ashim Chakraborty"", ""Sachin Chakraborty"", ""Shamik Chakraborty"" ]","[]","Ganadevata"
"tt0290448","","[ ""Bengali"" ]","NA",8.4,"[ ""Samaresh Basu"", ""Bijoy Bose"" ]","[ ""Bijoy Bose"" ]","[ ""Sandhya Roy"", ""Rakhee Gulzar"", ""Soumitra Chatterjee"", ""Mumtaz Ahmed"", ""Bibhuti Banerjee"", ""Shyamapada Banerjee"", ""Souren Banerjee"", ""Bhanu Bannerjee"", ""Durgadas Bannerjee"", ""Rajat Basu"", ""Mihir Bhattacharya"", ""Nimu Bhowmick"", ""Samita Biswas"", ""Pratima Chakraborty"", ""Santi Chatterjee"" ]","[]","Baghini"
"tt0429607","About a group of students and their struggle during the Naxal movement.","[ ""Bengali"" ]","2004-07-21",8.4,"[ ""Satarupa Sanyal"" ]","[ ""Satarupa Sanyal"" ]","[ ""Tapas Pal"", ""Indrani Haldar"", ""Chiranjit"", ""Badshah Maitra"", ""Ashoke Viswanathan"", ""Pallab Kirtania"", ""Barun Chanda"", ""Soma Dey"", ""Rukkmini Ghosh"", ""Sanjiban Guha"", ""Sita Mukherjee"", ""Rabi Shankar Pandey"" ]","[ ""Drama"" ]","Assassin"
"tt1405469","","[ ""Bengali"" ]","2008-02-29",8.4,"[]","[ ""Swapan Saha"" ]","[ ""Biswanath Basu"", ""Priyanshu Chatterjee"", ""Paoli Dam"", ""Tathoi Deb"", ""Rajatabha Dutta"", ""Dulal Lahiri"", ""Subhasish Mukherjee"", ""Laboni Sarkar"", ""Priyanka Upendra"" ]","[ ""Action"" ]","Aamar Pratigya"
"tt0860399","","[ ""Bengali"" ]","2006-06-03",8.4,"[ ""Humayun Ahmed"", ""Morshedul Islam"" ]","[ ""Morshedul Islam"" ]","[ ""A.B. Nuruddin Ahmed"", ""Farman Ali"", ""Rahmat Ali"", ""Amol"", ""Raisul Islam Asad"", ""Aumi"", ""Udayan Bikash Barua"", ""Dulari Chakraborty"", ""Jayanto Chattopadhyay"", ""Fahad"", ""Humayun Faridi"", ""Hakim Ferdous"", ""Golam Gaus"", ""Akhtar Hossain"", ""Delwar Hossain"" ]","[ ""Drama"" ]","Duratta"
"tt0299747","","[ ""Bengali"" ]","1979-03-23",8.4,"[ ""Saratchandra Chatterjee"" ]","[ ""Dilip Roy"" ]","[ ""Bhanu Bannerjee"", ""Soumitra Chatterjee"", ""Kali Bannerjee"", ""Sumitra Mukherjee"", ""Supriya Choudhury"", ""Uttam Kumar"", ""Anup Kumar"", ""Chetana Das"", ""Sandhya Rani"" ]","[]","Debdas"
"tt0237254","","[ ""Bengali"" ]","1974-05-03",8.4,"[ ""Bibhutibhushan Bandyopadhyay"", ""Tarun Majumdar"" ]","[ ""Tarun Majumdar"" ]","[ ""Sandhya Roy"", ""Samit Bhanja"", ""Prashanta Kumar Banerjee"", ""Durgadas Bannerjee"", ""Samita Biswas"", ""Sibani Bose"", ""Ashim Chakraborty"", ""Lily Chakravarty"", ""Sulata Chowdhury"", ""Molina Devi"", ""Gita Dey"", ""Utpal Dutt"", ""Rabi Ghosh"", ""Anup Kumar"", ""Tarun Kumar"" ]","[ ""Drama"", ""Musical"", ""Romance"" ]","Fuleswari"
"tt0328810","A triangle love story between viz Meher (Kaushik Sen), Noor (Saswato Chaterjee) and Sakina (Nandita Das).","[ ""Bengali"", ""Hindi"" ]","2005-08-07",8.4,"[ ""Afsar Ahmed"", ""Mrinal Sen"" ]","[ ""Mrinal Sen"" ]","[ ""Nandita Das"", ""Koushik Sen"", ""Saswata Chatterjee"", ""Bibhas Chakraborty"", ""Asit Basu"", ""Arun Mukherjee"" ]","[ ""Drama"", ""Family"" ]","Aamaar Bhuvan"
"tt0158007","","[ ""Bengali"" ]","NA",8.4,"[]","[ ""Utpalendu Chakrabarty"" ]","[ ""Manoj Mitra"", ""Chandan Sengupta"", ""Malabika Chakraborty"", ""Tarit Chowdhury"", ""Sabita Dey"", ""Tapan Purokayastha"", ""Reba Roychoudhury"", ""Sajal Roychoudhury"", ""Nilkantha Sengupta"" ]","[]","Moyna Tadanta"
"tt0108118","","[ ""Bengali"" ]","1994-09-13",8.4,"[ ""Manik Bandopadhaya"", ""Nabyendu Chatterjee"" ]","[ ""Nabyendu Chatterjee"" ]","[ ""Anjan Dutt"", ""Rwita Dutta Chakraborty"", ""Shreelekha Mukhopadhyay"", ""Asit Banerjee"", ""Meghnad Bhattacharya"", ""Utathya Bhattacharya"", ""Archisman Mukherjee"", ""Jayati Acharya"", ""Papri Basu"", ""Shrabana Bhattacharya"", ""Rita Chakraborty"", ""Ashim Chatterjee"", ""Pradip Chatterjee"", ""Suniti Chattopadhyay"", ""Nirmal Das"" ]","[]","Shilpi"
"tt0374781","","[ ""Bengali"", ""English"" ]","NA",8.4,"[ ""Mahesh Manjrekar"" ]","[ ""Mahesh Manjrekar"" ]","[ ""Riaz"", ""Riya Sen"", ""Victor Banerjee"", ""Sushmita Sen"", ""Mahesh Manjrekar"", ""Moon Moon Sen"", ""Atit Shah"", ""Dawn Moeller"", ""Stefanie Siegel"" ]","[ ""Drama"" ]","It Was Raining That Night"
"tt0236958","","[ ""Bengali"" ]","1988-12-02",8.4,"[ ""Tarun Majumdar"", ""Tarun Majumdar"" ]","[ ""Tarun Majumdar"" ]","[ ""Sandhya Roy"", ""Soumitra Chatterjee"", ""Tapas Pal"", ""Debashree Roy"", ""Papiya Adhikari"", ""Kalyani Adhikari"", ""Abanti Bandyopadhyay"", ""Biru Bandyopadhyay"", ""Rita Banerjee"", ""Satya Banerjee"", ""Banikumar"", ""Soumitra Bannerjee"", ""Shakuntala Barua"", ""N. Basu"", ""Rathin Basu"" ]","[]","Agaman"
"tt1422730","","[ ""Bengali"" ]","1992",8.4,"[]","[ ""Prasenjit Chatterjee"" ]","[ ""Kali Bannerjee"", ""Abhishek Chatterjee"", ""Pallavi Chatterjee"", ""Prasenjit Chatterjee"", ""Subhendu Chatterjee"", ""Dipankar Dey"", ""Jagannath Guha"", ""Pradip Mukherjee"", ""Debashree Roy"" ]","[ ""Action"" ]","Purushottam"
"tt4299820","","[ ""Bengali"" ]","1976-04-14",8.300000000000001,"[ ""Partha Pratim Chowdhury"", ""Koutilya Gupta"" ]","[ ""Tarun Majumdar"", ""Dilip Mukherjee"" ]","[ ""Uttam Kumar"", ""Mithu Mukherjee"", ""Samita Biswas"", ""Asitbaran"", ""Gita Dey"", ""Haradhan Bannerjee"", ""Master Abhijit"", ""Miss Bobby"", ""Kalyan Chattopadhyay"", ""Jhumur Ganguly"", ""Kalyani Mandal"", ""Sipra Mitra"", ""Sisir Mitra"", ""Amarnath Mukherjee"", ""Biju Phukan"" ]","[ ""Drama"" ]","Hotel Snow Fox"
"tt0396862","","[ ""Bengali"" ]","1966-04-01",8.199999999999999,"[ ""Uttam Kumar"", ""Gauri Prasanna Mazumder"" ]","[ ""Uttam Kumar"" ]","[ ""Supriya Choudhury"", ""Dipika Das"", ""Asha Devi"", ""Menaka Devi"", ""Nibhanani Devi"", ""Jahar Ganguli"", ""Tarun Kumar"", ""Uttam Kumar"", ""Amar Mullick"", ""Sarbendra"" ]","[ ""Family"" ]","Shudhu Ekti Bachhar"
"tt4955112","A young couple of village fall in love. But separated when the girl is married to another, when the the boy goes to town to earn money. Can they reunite again now.","[ ""Bengali"" ]","1964-04-24",8.199999999999999,"[ ""Subhash Dutta"" ]","[ ""Subhash Dutta"" ]","[ ""Subhash Dutta"", ""Kabori Sarwar"", ""Inam Ahmed"", ""Shaukat Akbar"", ""Altaf"", ""Sirajul Islam"", ""Khan Joinul"", ""Misbah"", ""Rani Sarkar"", ""Baby Zaman"" ]","[ ""Family"" ]","Shutorang"
"tt0055882","","[ ""Bengali"" ]","NA",8.199999999999999,"[]","[ ""Sudhir Mukherjee"" ]","[ ""Biswajeet"", ""Chhabi Biswas"", ""Sulata Chowdhury"", ""Tarun Kumar"" ]","[ ""Biography"", ""Drama"" ]","Dada Thakur"
"tt4771744","Bijoy (Jeet) came to Kolkata with his brother and met with Puja (Koyel Mallick).","[ ""Bengali"" ]","2006",8.199999999999999,"[]","[ ""Swapan Saha"" ]","[ ""Jeet"", ""Koyel Mallick"", ""Tapas Pal"", ""Master Angshu"", ""Shankar Chakraborty"", ""Rajatabha Dutta"", ""Bodhisattva Mazumdar"", ""Anamika Saha"", ""Rajesh Sharma"" ]","[ ""Action"", ""Drama"", ""Musical"" ]","Ghatak"
"tt0236972","A mother who is a dancer by profession wants to see his son successful man in future.","[ ""Bengali"" ]","1965-01-15",8.199999999999999,"[ ""Tarun Majumdar"", ""Tarun Majumdar"" ]","[ ""Tarun Majumdar"" ]","[ ""Sandhya Roy"", ""Vasant Choudhury"", ""Pahadi Sanyal"", ""Anup Kumar"", ""Asitbaran"", ""Bishu Bandyopadhyay"", ""Bhanu Bannerjee"", ""Satindra Bhattacharya"", ""Asha Devi"", ""Bhanu Ghosh"", ""Anubha Gupta"", ""Samar Kumar"", ""Sunit Mukherjee"", ""Jahar Roy"", ""Sabita Sinha"" ]","[ ""Drama"" ]","Alor Pipasa"
"tt4489078","The story revolves around the budding relationship between its two central characters, Ichche and Neel, despite their contrasting personalities. Ichche is a free-spirited dansusee, with a ...","[ ""Bengali"" ]","2015-02-20",8.199999999999999,"[ ""Kaushik Sengupta"" ]","[ ""Adinath Das"" ]","[ ""Saswata Chatterjee"", ""Tanushree Chakraborty"", ""Aparajita Adhya"", ""Saheb Bhattacharjee"", ""Koneenica Banerjee"", ""Dwijen Banerjee"", ""Kohinoor Sen Barat"", ""Biswajit Basu"", ""Biswajit Chakraborty"" ]","[ ""Drama"" ]","Ichchhemotir Gappo"
"tt1019940","During the 1971 liberation war of Bangladesh against Pakistan in a remote village beside the river Modhumoti, Motaleb Mollah, a landlord and a local Muslim leader, collaborated with the ...","[ ""Bengali"" ]","1996-12-20",8.199999999999999,"[ ""Tanvir Mokammel"" ]","[ ""Tanvir Mokammel"" ]","[ ""Tauquir Ahmed"", ""Aly Zaker"", ""Raisul Islam Asad"", ""Sara Zaker"", ""Afsana Mimi"", ""Ayesha Akhtar"", ""Abul Khair"", ""Momtajuddin Ahmed"", ""Ramendu Majumdar"", ""Amirul Haque Chowdhury"", ""Keramat Mawla"", ""K.S. Firoz"", ""Jayanto Chattopadhyay"", ""Bhaskar Banerjee"", ""Khairul Alam Sabuj"" ]","[ ""Drama"" ]","Nodir Naam Modhumoti"
"tt1773426","Little Fish Eat Big Fish is a Kolkata based group of no-budget film makers. The latest venture of the group is the 5 no-budget short films produced in 2009-10...","[ ""Bengali"", ""English"" ]","2010-01-30",8.199999999999999,"[ ""Snigdhendu Bhattacharya"", ""Jorge Luis Borges"" ]","[ ""Snigdhendu Bhattacharya"", ""Souva Chattopadhyay"" ]","[ ""Abhishek Bhattacharya"", ""Anamitra Roy"", ""Sumit Dey"", ""Kamal Kumar Roy"", ""Sangbit Samaddar"", ""Snigdhendu Bhattacharya"", ""Arupratan Ghosh"", ""Sankha Subhra Ganguly"", ""Doelpakhi Dasgupta"", ""Kanchan Sengupta"", ""Manab Sharma"", ""Ginia Chattopadhyay"", ""Soumitra Choudhury"", ""Joydeep Dam"", ""Yovik"" ]","[ ""Drama"" ]","Five No Budget Films"
"tt0215711","","[ ""Bengali"" ]","1974-09-06",8.199999999999999,"[ ""Bankimchandra Chatterjee"" ]","[ ""Dinen Gupta"" ]","[ ""Haradhan Bannerjee"", ""Kali Bannerjee"", ""Premangshu Bose"", ""Nripati Chatterjee"", ""Shekhar Chatterjee"", ""Vasant Choudhury"", ""Nilima Das"", ""Bharati Devi"", ""Chhaya Devi"", ""Molina Devi"", ""Ranjit Mallick"", ""Sumitra Mukherjee"", ""Gita Nag"", ""Padmadevi"", ""Jahar Roy"" ]","[]","Debi Chowdhurani"
"tt4959068","The only boy of a widow, went for a train trip to Dhaka to receive prize & visit his aunt's house. On this trip, he lost his money & suspected two men. He left the train & followed them. On...","[ ""Bengali"" ]","1980-08-29",8.199999999999999,"[ ""Erich Kstner"", ""Badal Rahman"" ]","[ ""Badal Rahman"" ]","[ ""Partho Shahid"", ""Momtajuddin Ahmed"", ""Sharmili Ahmed"", ""Syed Akhtar Ali"", ""Anis"", ""Shamsuzzaman Khan Benu"", ""Kanu Bhowmik"", ""Enamul Haque"", ""Golam Mustafa"", ""Ataur Rahman"", ""Badal Rahman"", ""A.T.M. Shamsuzzaman"", ""Tiptip"", ""Sara Zaker"" ]","[ ""Adventure"", ""Comedy"", ""Family"" ]","Emiler Goenda Bahini"
"tt0154387","","[ ""Bengali"" ]","1931-12-30",8.199999999999999,"[]","[ ""Premankur Atorthy"" ]","[ ""Bhanu Bannerjee"", ""Durgadas Bannerjee"", ""Nibhanani Devi"", ""Jahar Ganguli"", ""Amar Mullick"", ""Bhumen Roy"", ""Shishubala"", ""Umasashi"" ]","[]","Dena Paona"
"tt0155473","","[ ""Bengali"" ]","NA",8.199999999999999,"[]","[ ""Tapan Sinha"" ]","[ ""Bhishma Guhathakurta"", ""Nirmal Kumar"", ""Manoj Mitra"", ""Devika Mukherjee"", ""Tanuja"" ]","[]","Adalat O Ekti Meye"
"tt4935836","Story of a young desperate writer, lost in the world of reality and fiction, who must decide whether to commit a murder or not.","[ ""Bengali"" ]","2015-09-11",8.199999999999999,"[ ""Abhijit Chowdhury"", ""Prosenjit Chowdhury"" ]","[ ""Abhijit Chowdhury"" ]","[ ""Bitan Biswas"", ""Biswajit Chakraborty"", ""Debashree Chakrobarty"", ""Kheya Chattopadhyay"", ""Satrajit Sarkar"" ]","[ ""Drama"" ]","Dwitiyo Ripu"
"tt4251142","Bijay sacrifices his love when he founds that Rupa is his best friend Rana's sister.","[ ""Bengali"" ]","2003-06-14",8.199999999999999,"[ ""Ajay Sen"" ]","[ ""Haranath Chakraborty"" ]","[ ""Jeet"", ""Priyanka Upendra"", ""Shilajit Majumdar"", ""Ranjit Mallick"", ""Nimu Bhowmick"", ""Pratim Chatterjee"", ""Kanchan Mullick"", ""Anamika Saha"", ""Babul Supriyo"", ""Bhola Tamang"" ]","[ ""Drama"", ""Musical"", ""Romance"" ]","Sangee"
"tt5134362","Dewan Sharif is an influential person in village and whoever rise voice against him, he kills him. His elder brother left villages a long time ago and lives in town. He plans to occupy the ...","[ ""Bengali"", ""Bengali"" ]","1997-08-01",8.199999999999999,"[ ""Zaman Akhtar"", ""Zaman Akhtar"" ]","[ ""Shibli Sadique"" ]","[ ""Salman Shah"", ""Shabnur"", ""Kanchi"", ""Humayun Faridi"", ""Dolly Johur"", ""Khaleda Aktar Kolpona"", ""Sharmin"", ""Sirajul Islam"", ""Sadek Bachchu"", ""Shiraj Haider"", ""Nana Shah"", ""Dildar"", ""Ankhi"", ""Shapna"", ""Nasrin"" ]","[ ""Crime"", ""Drama"" ]","Anondo Osru"
"tt1275692","A Middle Aged Woman named Sheba comes to an Obscure town named Nijhumgarh to be the Governess of a Renowned Household called ""Raykuthi"". But little did she know about the Bungalow and the ...","[ ""Bengali"" ]","1971",8.199999999999999,"[ ""Biren Das"", ""Tarun Majumdar"" ]","[ ""Tarun Majumdar"" ]","[ ""Sandhya Roy"", ""Biswajeet"", ""Sumita Sanyal"", ""Chhaya Devi"", ""Debashree Roy"", ""Satya Banerjee"", ""Ajitesh Bannerjee"", ""Utpal Dutt"", ""Rabi Ghosh"", ""Subhendu Chatterjee"", ""Shekhar Chatterjee"", ""Durgadas Bannerjee"", ""Santi Chatterjee"", ""Nirmal Ghosh"", ""Shyamal Ghosh"" ]","[ ""Horror"" ]","Kuheli"
"tt2022522","The story of the film centers around the youth Ruhul, who lives with his family in a small hut next to the runway of the international airport. His mother Rahima struggles to support the ...","[ ""Bengali"" ]","2010-12-16",8.199999999999999,"[ ""Catherine Masud"", ""Tareque Masud"" ]","[ ""Tareque Masud"" ]","[ ""Fazlul Haque"", ""Rabeya Akter Moni"", ""Ali Ahsan"", ""Nazmul Huda Bachchu"", ""Nasrin Akter"", ""Rikita Nandini Shimu"", ""Md. Moslemuddin"", ""Jayanto Chattopadhyay"", ""Nusrat Imroz Tisha"", ""Mehedi Hasan Saju"", ""Abdullah Rana"", ""Khaled Anwar"", ""Nishok"", ""Moin Uddin"", ""Shamim Ahmed"" ]","[ ""Drama"" ]","Runway"
"tt0069737","As food shortages reach catastrophic proportions, Gangacharan attempts to preserve his privileged situation, while his generous wife, Ananga, conversely tries to help and support the community.","[ ""Bengali"" ]","1975-10-26",8.199999999999999,"[ ""Bibhutibhushan Bandyopadhyay"", ""Satyajit Ray"" ]","[ ""Satyajit Ray"" ]","[ ""Soumitra Chatterjee"", ""Bobita"", ""Sandhya Roy"", ""Chitra Banerjee"", ""Paritosh Banerjee"", ""Sachin Chakraborty"", ""Govinda Chakravarti"", ""Shrikumar Dutta"", ""Subal Dutta"", ""Tapan Dutta"", ""Anil Ganguly"", ""Noni Ganguly"", ""Debatosh Ghosh"", ""Gobardhan Ghosh"", ""Dalim Guha"" ]","[ ""Drama"" ]","Distant Thunder"
"tt4156344","Paatshala (school) is a story of hope, friendship, and the courage to follow ones dream. Uprooted from his home, 10-year old Manik struggles to build a new life in the city. He soon ...","[ ""Bengali"" ]","2015-03-26",8.199999999999999,"[ ""Faisal Roddy"" ]","[ ""Faisal Roddy Asif"" ]","[ ""Hbib Arinda"", ""Toufikul Emon"", ""Rumi Huda"", ""Ema Akter Kotha"", ""Farhana Mithu"" ]","[ ""Drama"" ]","Paatshala"
"tt0066237","A young college graduate is struggling to find a job. He lives in a flat with his younger, employed sister, revolutionary brother and widowed mother. The strain of the situation ultimately causes him to hallucinate.","[ ""Bengali"" ]","1970-10-27",8.199999999999999,"[ ""Sunil Gangopadhyay"", ""Satyajit Ray"" ]","[ ""Satyajit Ray"" ]","[ ""Dhritiman Chatterjee"", ""Asgar Ali"", ""Arabinda Banerjee"", ""Soumitra Banerjee"", ""Amar Bardhan"", ""Gaja Basu"", ""Krishna Bose"", ""Biplab Chakraborty"", ""Mihir Chakravarti"", ""Anindita Chatterjee"", ""Biplab Chatterjee"", ""Chittaranjan Chatterjee"", ""Dibyendu Chatterjee"", ""Kalyan Chatterjee"", ""Mamata Chatterjee"" ]","[ ""Drama"" ]","Pratidwandi"
"tt5541790","Conflict between a farmer and landlord due to bioscope.","[ ""Bengali"", ""English"" ]","2015-12-18",8.199999999999999,"[ ""Masum Reza"", ""Reazul Rezu"" ]","[ ""Reazul Rezu"" ]","[ ""Shahiduzzaman Selim"", ""Shatabdi Wadud"", ""Sanjida Tanmoy"", ""Masud Mohiuddin"", ""Hafsa Moutushi"", ""Ahmed Himu"", ""Tareq Babu"", ""Rasheda Rakhi"", ""Boiddyonath Shaha"", ""Naheen Rahman"", ""Taufiq Dollar"", ""Amirul Islam"", ""Uzzal Kabir Himu"", ""Shah Alam"", ""Abul Bashar"" ]","[ ""Drama"" ]","Bapjaner Bioscope"
"tt2999262","","[ ""Bengali"" ]","2013",8.199999999999999,"[]","[ ""Mohammad Mostafa Kamal"" ]","[ ""Purnima"", ""Arifin Shuvo"" ]","[ ""Romance"" ]","Chaya Chobi"
